a,labels
-0.16825431964212462,-12.104344473052567
-0.9587808029874911,-78.96291825607453
-1.286086020690625,-104.6979091053354
-1.1991838851547225,-96.76671849164413
-0.6259823998418467,-51.01148463023187
-0.44449485675460054,-36.92351656125899
1.3109306778464833,107.12059618944281
1.4854459398082864,120.31732009215456
0.4916503731167018,40.085974048904845
1.337355511197727,107.02262354498222
-0.05265720189325139,-5.012296357625363
0.3816355284371846,31.064629293246345
0.5746910214312639,48.169621783976915
1.041682652507414,83.80686128822225
-2.5195115419322582,-205.3371054660005
0.5042060644198005,41.483882724762545
1.6505876494002667,134.06358947968036
1.152228228006541,95.67941919321447
2.1902390530887605,179.6201021264321
-1.058361366609501,-84.95947674804752
0.30358762080474233,23.95643982598288
-0.9178038764327634,-74.42419605351881
-0.1814776419552977,-14.376231359590165
-0.3835215723771178,-31.835185604121893
-1.3661365354601382,-111.62763169924501
0.633425838969673,50.28942097451341
1.1250925721796494,89.8696828947466
-1.022285166597737,-82.96759598389534
-0.34347613452985293,-29.702000411856417
0.3003626117694091,25.213981474978027
0.15808021365146432,14.028313719168331
-0.17823254205472078,-14.630135810757881
0.5999814773723942,49.45394162634022
1.292916555276955,104.53803291785167
-1.4451161392881193,-116.83160764355355
-0.9148001891190398,-74.62238824170795
-0.9037974793241257,-73.37119578986301
0.5675158748191965,45.967865191880826
0.31384525017792286,25.46475955393194
0.7206187030082388,58.475070452128
0.49870591145797655,40.57799559957729
0.16025997991517327,12.216242297520505
0.6115700746776076,51.49440126150308
0.7686696103293195,63.62055448292844
-1.5329758389879546,-124.641817456552
0.9772547149916996,80.19128112376913
-1.072672922132979,-86.24925916204772
-0.9070406310670266,-74.0163952712894
-1.2064217230100314,-96.97360074655131
-2.9146140414038926,-237.54278187888818
2.1311827128576644,173.797054891732
-0.31820714037984454,-28.12903866587307
-0.7940665666116875,-65.77013091382389
-1.0068331132434596,-81.823323815765
-0.14856887759580933,-13.079702010903256
0.3451683115926296,27.36013834257672
0.5843176820915507,48.64489250445124
0.7123355866847538,56.09755704433809
-0.5079019947295851,-40.888126380765755
0.23949776483463098,19.891103765978684
-0.33506535857906256,-27.922612540076525
-1.182188536747537,-95.02727801854293
0.7205148274781162,57.283883667240126
1.8772895286399327,153.10869525242907
0.15316410490267732,12.625764349124873
-0.4904084241982417,-41.33899533129224
-1.7310189906946596,-143.3442321611484
0.6858004628909607,55.91019261315311
0.5756703913519372,47.54497087451189
0.002443673536123552,-0.20785927701000395
0.0064733740935085165,-0.12165732304181764
-0.540012189232888,-43.934779497302344
-0.0410405707185679,-2.8784160616801664
-0.8170101225235101,-65.36554017457262
-0.563632851565547,-46.05835447405515
0.20855762199332736,17.140757974748176
0.9313994908664764,75.53708988594924
-1.884391655409298,-152.5264874783156
-1.3819563951928324,-112.3947343081745
-0.9460523881378,-77.18202540454581
-0.10058624815009179,-8.848126834819213
-1.0213414916953691,-83.24644163321341
-0.31098647679045965,-26.26606189352032
-1.349242241930586,-110.51038641245547
-0.6499798215403625,-52.972522008847754
0.4067898540755618,32.402551360483045
-1.8944175708023379,-154.77495143565724
0.9594267635128022,78.48839312158552
-0.9238148664213126,-75.97501151172777
0.5892895978604689,48.85967703233355
-0.6973017317628568,-57.50245901028382
-1.2772619804121932,-105.56199758393622
-2.072292680942465,-167.76773292146538
-1.393397531296717,-113.25540994264468
-1.4496278407772936,-119.70546203045353
1.454623447706388,119.37319322325978
0.6018079499899441,50.66030324593381
0.0410215958684351,3.20458565583777
0.8095392236363644,66.80393746480635
-0.0782454876834061,-5.369435039592838
0.47318992067014337,39.12753738433353
0.014970791132792854,1.1165067145139325
-0.11271688956070014,-9.593172582939957
0.06228657378565371,5.1401863385363695
0.7378631237604788,60.968006208116265
-0.6421885317066871,-54.11600577510629
0.049314381878313836,2.925435284733837
-0.8349246218118948,-66.70410424965114
1.1837201486595463,95.38247148419362
0.13667122493348646,11.360477889613545
-0.2571088924189366,-20.662514818628356
-1.3674695144754654,-112.32671413157607
0.25628324476401165,22.37599284662719
-2.0690155655297837,-169.32628776084906
0.8603494170145893,71.46155635349977
0.5205662203381383,42.16627243078737
-0.302438613409924,-23.65348814827467
0.21660413606049947,17.330559327437847
-0.8885996450891072,-72.09145093834212
1.9087308443005457,155.2946093878594
-0.3512417854112796,-26.94179962495578
0.00443317789621338,0.7904716115652319
0.39532348306099474,32.0970144682993
-0.467418038767574,-37.05023067381167
-0.8080350621885382,-65.63202372811622
-0.6219406428751477,-51.05449682884967
0.47440948642701913,38.43725511141635
-0.7010827338723074,-54.12474313777544
-0.1747029032836886,-14.323752020647685
0.02430177206335667,1.6304222880227255
0.04286594252130351,4.411082322488818
0.18346616918120195,16.96984508456281
0.5282647073182105,43.01337427885492
-0.3713734163207323,-30.405720009110237
0.07058692714765738,5.426783873467418
0.07970750393548039,7.778594103281771
0.38795319764924,32.12781588204417
-0.1032472791858,-7.780020621556604
-0.8982278287581982,-73.27897722645322
-1.604904881783655,-132.00568777979734
-0.39774927148913797,-30.30592220658398
-0.4242258335928759,-33.388807915359436
-0.9106559422424543,-75.07028041112937
1.0604196236429808,87.21781409226095
0.16236574838174428,13.987449696735968
-0.3142607691880458,-25.308559495292165
